kandidaat_id;selectiejaar;instrument;item;criterium;score
10631;2022;motivatiebrief;aansluiting;kwaliteit;3.0
10632;2022;motivatiebrief;aansluiting;kwaliteit;6.8
10633;2022;motivatiebrief;aansluiting;kwaliteit;5.1
10634;2022;motivatiebrief;aansluiting;kwaliteit;6.4
10635;2022;motivatiebrief;aansluiting;kwaliteit;7.7
10636;2022;motivatiebrief;aansluiting;kwaliteit;4.2
10637;2022;motivatiebrief;aansluiting;kwaliteit;4.4
10638;2022;motivatiebrief;aansluiting;kwaliteit;3.4
10639;2022;motivatiebrief;aansluiting;kwaliteit;5.4
10640;2022;motivatiebrief;aansluiting;kwaliteit;4.4
10641;2022;motivatiebrief;aansluiting;kwaliteit;4.0
10642;2022;motivatiebrief;aansluiting;kwaliteit;2.9
10643;2022;motivatiebrief;aansluiting;kwaliteit;5.0
10644;2022;motivatiebrief;aansluiting;kwaliteit;3.0
10645;2022;motivatiebrief;aansluiting;kwaliteit;4.7
10646;2022;motivatiebrief;aansluiting;kwaliteit;6.6
10647;2022;motivatiebrief;aansluiting;kwaliteit;6.1
10648;2022;motivatiebrief;aansluiting;kwaliteit;2.5
10649;2022;motivatiebrief;aansluiting;kwaliteit;6.8
10650;2022;motivatiebrief;aansluiting;kwaliteit;2.9
10651;2022;motivatiebrief;aansluiting;kwaliteit;7.4
10652;2022;motivatiebrief;aansluiting;kwaliteit;6.8
10653;2022;motivatiebrief;aansluiting;kwaliteit;5.2
10654;2022;motivatiebrief;aansluiting;kwaliteit;5.9
10655;2022;motivatiebrief;aansluiting;kwaliteit;4.4
10656;2022;motivatiebrief;aansluiting;kwaliteit;7.3
10657;2022;motivatiebrief;aansluiting;kwaliteit;3.9
10658;2022;motivatiebrief;aansluiting;kwaliteit;5.6
10659;2022;motivatiebrief;aansluiting;kwaliteit;4.1
10660;2022;motivatiebrief;aansluiting;kwaliteit;4.1
10661;2022;motivatiebrief;aansluiting;kwaliteit;2.6
10662;2022;motivatiebrief;aansluiting;kwaliteit;5.4
10663;2022;motivatiebrief;aansluiting;kwaliteit;2.9
10664;2022;motivatiebrief;aansluiting;kwaliteit;7.1
10665;2022;motivatiebrief;aansluiting;kwaliteit;8.1
10666;2022;motivatiebrief;aansluiting;kwaliteit;3.7
10667;2022;motivatiebrief;aansluiting;kwaliteit;3.7
10668;2022;motivatiebrief;aansluiting;kwaliteit;5.0
10669;2022;motivatiebrief;aansluiting;kwaliteit;5.8
10670;2022;motivatiebrief;aansluiting;kwaliteit;4.6
10671;2022;motivatiebrief;aansluiting;kwaliteit;1.6
10672;2022;motivatiebrief;aansluiting;kwaliteit;4.3
10673;2022;motivatiebrief;aansluiting;kwaliteit;6.5
10674;2022;motivatiebrief;aansluiting;kwaliteit;4.2
10675;2022;motivatiebrief;aansluiting;kwaliteit;6.9
10676;2022;motivatiebrief;aansluiting;kwaliteit;5.4
10677;2022;motivatiebrief;aansluiting;kwaliteit;4.9
10678;2022;motivatiebrief;aansluiting;kwaliteit;2.9
10679;2022;motivatiebrief;aansluiting;kwaliteit;2.6
10680;2022;motivatiebrief;aansluiting;kwaliteit;6.7
10681;2022;motivatiebrief;aansluiting;kwaliteit;4.3
10682;2022;motivatiebrief;aansluiting;kwaliteit;3.9
10683;2022;motivatiebrief;aansluiting;kwaliteit;3.2
10684;2022;motivatiebrief;aansluiting;kwaliteit;7.6
10685;2022;motivatiebrief;aansluiting;kwaliteit;4.9
10686;2022;motivatiebrief;aansluiting;kwaliteit;5.9
10687;2022;motivatiebrief;aansluiting;kwaliteit;4.9
10688;2022;motivatiebrief;aansluiting;kwaliteit;3.6
10689;2022;motivatiebrief;aansluiting;kwaliteit;6.6
10690;2022;motivatiebrief;aansluiting;kwaliteit;3.9
10691;2022;motivatiebrief;aansluiting;kwaliteit;3.8
10692;2022;motivatiebrief;aansluiting;kwaliteit;4.6
10693;2022;motivatiebrief;aansluiting;kwaliteit;5.9
10694;2022;motivatiebrief;aansluiting;kwaliteit;7.1
10695;2022;motivatiebrief;aansluiting;kwaliteit;5.0
10696;2022;motivatiebrief;aansluiting;kwaliteit;5.6
10697;2022;motivatiebrief;aansluiting;kwaliteit;6.3
10698;2022;motivatiebrief;aansluiting;kwaliteit;7.0
10699;2022;motivatiebrief;aansluiting;kwaliteit;4.3
10700;2022;motivatiebrief;aansluiting;kwaliteit;5.7
10701;2022;motivatiebrief;aansluiting;kwaliteit;4.9
10702;2022;motivatiebrief;aansluiting;kwaliteit;5.5
10703;2022;motivatiebrief;aansluiting;kwaliteit;6.4
10704;2022;motivatiebrief;aansluiting;kwaliteit;3.3
10705;2022;motivatiebrief;aansluiting;kwaliteit;3.8
10706;2022;motivatiebrief;aansluiting;kwaliteit;3.3
10707;2022;motivatiebrief;aansluiting;kwaliteit;4.3
10708;2022;motivatiebrief;aansluiting;kwaliteit;5.0
10709;2022;motivatiebrief;aansluiting;kwaliteit;5.0
10710;2022;motivatiebrief;aansluiting;kwaliteit;3.6
10711;2022;motivatiebrief;aansluiting;kwaliteit;5.5
10712;2022;motivatiebrief;aansluiting;kwaliteit;3.9
10713;2022;motivatiebrief;aansluiting;kwaliteit;7.0
10714;2022;motivatiebrief;aansluiting;kwaliteit;3.6
10715;2022;motivatiebrief;aansluiting;kwaliteit;5.4
10716;2022;motivatiebrief;aansluiting;kwaliteit;6.5
10717;2022;motivatiebrief;aansluiting;kwaliteit;5.9
10718;2022;motivatiebrief;aansluiting;kwaliteit;2.8
10719;2022;motivatiebrief;aansluiting;kwaliteit;6.3
10720;2022;motivatiebrief;aansluiting;kwaliteit;6.1
10721;2022;motivatiebrief;aansluiting;kwaliteit;4.9
10722;2022;motivatiebrief;aansluiting;kwaliteit;5.2
10723;2022;motivatiebrief;aansluiting;kwaliteit;5.8
10724;2022;motivatiebrief;aansluiting;kwaliteit;4.5
10725;2022;motivatiebrief;aansluiting;kwaliteit;4.4
10726;2022;motivatiebrief;aansluiting;kwaliteit;6.3
10727;2022;motivatiebrief;aansluiting;kwaliteit;6.3
10728;2022;motivatiebrief;aansluiting;kwaliteit;7.0
10729;2022;motivatiebrief;aansluiting;kwaliteit;4.6
10730;2022;motivatiebrief;aansluiting;kwaliteit;3.5
10731;2022;motivatiebrief;aansluiting;kwaliteit;7.6
10732;2022;motivatiebrief;aansluiting;kwaliteit;7.5
10733;2022;motivatiebrief;aansluiting;kwaliteit;6.4
10734;2022;motivatiebrief;aansluiting;kwaliteit;4.8
10735;2022;motivatiebrief;aansluiting;kwaliteit;4.4
10736;2022;motivatiebrief;aansluiting;kwaliteit;6.0
10737;2022;motivatiebrief;aansluiting;kwaliteit;5.5
10738;2022;motivatiebrief;aansluiting;kwaliteit;7.8
10739;2022;motivatiebrief;aansluiting;kwaliteit;4.5
10740;2022;motivatiebrief;aansluiting;kwaliteit;6.4
10741;2022;motivatiebrief;aansluiting;kwaliteit;4.6
10742;2022;motivatiebrief;aansluiting;kwaliteit;3.2
10743;2022;motivatiebrief;aansluiting;kwaliteit;4.4
10744;2022;motivatiebrief;aansluiting;kwaliteit;6.4
10745;2022;motivatiebrief;aansluiting;kwaliteit;5.4
10746;2022;motivatiebrief;aansluiting;kwaliteit;6.2
10747;2022;motivatiebrief;aansluiting;kwaliteit;5.7
10748;2022;motivatiebrief;aansluiting;kwaliteit;4.9
10749;2022;motivatiebrief;aansluiting;kwaliteit;4.6
10750;2022;motivatiebrief;aansluiting;kwaliteit;6.3
10751;2022;motivatiebrief;aansluiting;kwaliteit;5.7
10752;2022;motivatiebrief;aansluiting;kwaliteit;5.7
10753;2022;motivatiebrief;aansluiting;kwaliteit;7.0
10754;2022;motivatiebrief;aansluiting;kwaliteit;5.4
10755;2022;motivatiebrief;aansluiting;kwaliteit;4.6
10756;2022;motivatiebrief;aansluiting;kwaliteit;4.6
10757;2022;motivatiebrief;aansluiting;kwaliteit;3.5
10758;2022;motivatiebrief;aansluiting;kwaliteit;5.1
10759;2022;motivatiebrief;aansluiting;kwaliteit;6.9
10760;2022;motivatiebrief;aansluiting;kwaliteit;6.2
10343;2022;cv;opleiding;relevantie;5.9
10344;2022;cv;opleiding;relevantie;2.1
10345;2022;cv;opleiding;relevantie;6.4
10346;2022;cv;opleiding;relevantie;2.9
10347;2022;cv;opleiding;relevantie;7.8
10348;2022;cv;opleiding;relevantie;5.0
10349;2022;cv;opleiding;relevantie;3.9
10350;2022;cv;opleiding;relevantie;5.1
10351;2022;cv;opleiding;relevantie;8.0
10352;2022;cv;opleiding;relevantie;4.7
10353;2022;cv;opleiding;relevantie;5.0
10354;2022;cv;opleiding;relevantie;4.8
10355;2022;cv;opleiding;relevantie;5.6
10356;2022;cv;opleiding;relevantie;4.1
10357;2022;cv;opleiding;relevantie;6.6
10358;2022;cv;opleiding;relevantie;5.6
10359;2022;cv;opleiding;relevantie;7.9
10360;2022;cv;opleiding;relevantie;6.0
10361;2022;cv;opleiding;relevantie;5.1
10362;2022;cv;opleiding;relevantie;3.3
10363;2022;cv;opleiding;relevantie;4.5
10364;2022;cv;opleiding;relevantie;5.4
10365;2022;cv;opleiding;relevantie;6.0
10366;2022;cv;opleiding;relevantie;3.3
10367;2022;cv;opleiding;relevantie;6.2
10368;2022;cv;opleiding;relevantie;5.0
10369;2022;cv;opleiding;relevantie;5.7
10370;2022;cv;opleiding;relevantie;5.0
10371;2022;cv;opleiding;relevantie;4.6
10372;2022;cv;opleiding;relevantie;5.5
10373;2022;cv;opleiding;relevantie;5.1
10374;2022;cv;opleiding;relevantie;4.7
10375;2022;cv;opleiding;relevantie;7.9
10376;2022;cv;opleiding;relevantie;3.0
10377;2022;cv;opleiding;relevantie;7.4
10378;2022;cv;opleiding;relevantie;7.2
10379;2022;cv;opleiding;relevantie;4.8
10380;2022;cv;opleiding;relevantie;3.6
10381;2022;cv;opleiding;relevantie;6.0
10382;2022;cv;opleiding;relevantie;4.0
10383;2022;cv;opleiding;relevantie;3.0
10384;2022;cv;opleiding;relevantie;5.6
10385;2022;cv;opleiding;relevantie;4.6
10386;2022;cv;opleiding;relevantie;5.8
10387;2022;cv;opleiding;relevantie;4.3
10388;2022;cv;opleiding;relevantie;6.2
10389;2022;cv;opleiding;relevantie;6.0
10390;2022;cv;opleiding;relevantie;5.8
10391;2022;cv;opleiding;relevantie;6.1
10392;2022;cv;opleiding;relevantie;5.2
10393;2022;cv;opleiding;relevantie;4.1
10394;2022;cv;opleiding;relevantie;5.2
10395;2022;cv;opleiding;relevantie;3.5
10396;2022;cv;opleiding;relevantie;6.8
10397;2022;cv;opleiding;relevantie;6.0
10398;2022;cv;opleiding;relevantie;3.3
10399;2022;cv;opleiding;relevantie;4.9
10400;2022;cv;opleiding;relevantie;5.5
10401;2022;cv;opleiding;relevantie;3.9
10402;2022;cv;opleiding;relevantie;5.3
10403;2022;cv;opleiding;relevantie;6.6
10404;2022;cv;opleiding;relevantie;2.5
10405;2022;cv;opleiding;relevantie;5.6
10406;2022;cv;opleiding;relevantie;4.4
10407;2022;cv;opleiding;relevantie;3.4
10408;2022;cv;opleiding;relevantie;4.2
10409;2022;cv;opleiding;relevantie;6.4
10410;2022;cv;opleiding;relevantie;7.1
10411;2022;cv;opleiding;relevantie;3.4
10412;2022;cv;opleiding;relevantie;5.1
10413;2022;cv;opleiding;relevantie;5.4
10414;2022;cv;opleiding;relevantie;4.7
10415;2022;cv;opleiding;relevantie;5.7
10416;2022;cv;opleiding;relevantie;4.7
10417;2022;cv;opleiding;relevantie;3.9
10418;2022;cv;opleiding;relevantie;6.4
10419;2022;cv;opleiding;relevantie;3.6
10420;2022;cv;opleiding;relevantie;3.5
10421;2022;cv;opleiding;relevantie;4.1
10422;2022;cv;opleiding;relevantie;6.5
10423;2022;cv;opleiding;relevantie;2.0
10424;2022;cv;opleiding;relevantie;6.3
10425;2022;cv;opleiding;relevantie;3.2
10426;2022;cv;opleiding;relevantie;6.2
10427;2022;cv;opleiding;relevantie;3.7
10428;2022;cv;opleiding;relevantie;3.3
10429;2022;cv;opleiding;relevantie;5.3
10430;2022;cv;opleiding;relevantie;3.5
10431;2022;cv;opleiding;relevantie;3.2
10432;2022;cv;opleiding;relevantie;4.0
10433;2022;cv;opleiding;relevantie;5.9
10434;2022;cv;opleiding;relevantie;4.7
10435;2022;cv;opleiding;relevantie;4.9
10436;2022;cv;opleiding;relevantie;8.0
10437;2022;cv;opleiding;relevantie;6.0
10438;2022;cv;opleiding;relevantie;6.3
10439;2022;cv;opleiding;relevantie;6.4
10440;2022;cv;opleiding;relevantie;3.8
10441;2022;cv;opleiding;relevantie;5.4
10442;2022;cv;opleiding;relevantie;6.1
10443;2022;cv;opleiding;relevantie;3.7
10444;2022;cv;opleiding;relevantie;5.4
10445;2022;cv;opleiding;relevantie;4.9
10446;2022;cv;opleiding;relevantie;6.7
10447;2022;cv;opleiding;relevantie;4.9
10448;2022;cv;opleiding;relevantie;4.5
10449;2022;cv;opleiding;relevantie;6.0
10450;2022;cv;opleiding;relevantie;8.3
10451;2022;cv;opleiding;relevantie;3.6
10452;2022;cv;opleiding;relevantie;4.2
10453;2022;cv;opleiding;relevantie;5.7
10454;2022;cv;opleiding;relevantie;5.7
10455;2022;cv;opleiding;relevantie;5.4
10456;2022;cv;opleiding;relevantie;3.7
10457;2022;cv;opleiding;relevantie;4.2
10458;2022;cv;opleiding;relevantie;5.1
10459;2022;cv;opleiding;relevantie;7.7
10460;2022;cv;opleiding;relevantie;5.3
10461;2022;cv;opleiding;relevantie;6.5
10462;2022;cv;opleiding;relevantie;6.6
10463;2022;cv;opleiding;relevantie;6.4
10464;2022;cv;opleiding;relevantie;3.4
10465;2022;cv;opleiding;relevantie;2.4
10466;2022;cv;opleiding;relevantie;5.4
10467;2022;cv;opleiding;relevantie;4.4
10468;2022;cv;opleiding;relevantie;4.7
10469;2022;cv;opleiding;relevantie;5.7
10470;2022;cv;opleiding;relevantie;3.7
10471;2022;cv;opleiding;relevantie;6.2
10472;2022;cv;opleiding;relevantie;5.2
10473;2022;cv;opleiding;relevantie;6.2
10474;2022;cv;opleiding;relevantie;5.8
10475;2022;cv;opleiding;relevantie;2.9
10476;2022;cv;opleiding;relevantie;4.3
10477;2022;cv;opleiding;relevantie;5.4
10478;2022;cv;opleiding;relevantie;4.5
10479;2022;cv;opleiding;relevantie;2.6
10480;2022;cv;opleiding;relevantie;4.3
10481;2022;cv;opleiding;relevantie;6.6
10482;2022;cv;opleiding;relevantie;5.4
10483;2022;cv;opleiding;relevantie;4.7
10484;2022;cv;opleiding;relevantie;6.2
10485;2022;cv;opleiding;relevantie;4.0
10486;2022;cv;opleiding;relevantie;3.2
10487;2022;cv;opleiding;relevantie;4.9
10488;2022;cv;opleiding;relevantie;5.4
10489;2022;cv;opleiding;relevantie;4.5
10490;2022;cv;opleiding;relevantie;2.3
10491;2022;cv;opleiding;relevantie;5.0
10492;2022;cv;opleiding;relevantie;7.4
10493;2022;cv;opleiding;relevantie;5.3
10494;2022;cv;opleiding;relevantie;7.4
10495;2022;cv;opleiding;relevantie;1.0
10496;2022;cv;opleiding;relevantie;8.1
10497;2022;cv;opleiding;relevantie;5.6
10498;2022;cv;opleiding;relevantie;6.2
10499;2022;cv;opleiding;relevantie;4.7
10500;2022;cv;opleiding;relevantie;5.7
10501;2022;cv;opleiding;relevantie;6.9
10502;2022;cv;opleiding;relevantie;3.4
10503;2022;cv;opleiding;relevantie;4.7
10504;2022;cv;opleiding;relevantie;5.9
10505;2022;cv;opleiding;relevantie;6.8
10506;2022;cv;opleiding;relevantie;2.0
10507;2022;cv;opleiding;relevantie;3.0
10508;2022;cv;opleiding;relevantie;5.2
10509;2022;cv;opleiding;relevantie;3.3
10510;2022;cv;opleiding;relevantie;5.1
10511;2022;cv;opleiding;relevantie;5.1
10512;2022;cv;opleiding;relevantie;5.5
10513;2022;cv;opleiding;relevantie;5.2
10514;2022;cv;opleiding;relevantie;5.1
10515;2022;cv;opleiding;relevantie;6.1
10516;2022;cv;opleiding;relevantie;4.1
10517;2022;cv;opleiding;relevantie;6.5
10518;2022;cv;opleiding;relevantie;5.8
10519;2022;cv;opleiding;relevantie;5.3
10520;2022;cv;opleiding;relevantie;4.4
10521;2022;cv;opleiding;relevantie;5.2
10522;2022;cv;opleiding;relevantie;5.6
10523;2022;cv;opleiding;relevantie;8.0
10524;2022;cv;opleiding;relevantie;4.3
10525;2022;cv;opleiding;relevantie;2.7
10526;2022;cv;opleiding;relevantie;6.1
10527;2022;cv;opleiding;relevantie;3.2
10528;2022;cv;opleiding;relevantie;5.8
10529;2022;cv;opleiding;relevantie;5.0
10530;2022;cv;opleiding;relevantie;5.2
10531;2022;cv;opleiding;relevantie;4.3
10532;2022;cv;opleiding;relevantie;5.5
10533;2022;cv;opleiding;relevantie;5.9
10534;2022;cv;opleiding;relevantie;5.0
10535;2022;cv;opleiding;relevantie;3.2
10536;2022;cv;opleiding;relevantie;5.4
10537;2022;cv;opleiding;relevantie;4.2
10538;2022;cv;opleiding;relevantie;7.1
10539;2022;cv;opleiding;relevantie;4.4
10540;2022;cv;opleiding;relevantie;3.7
10541;2022;cv;opleiding;relevantie;5.9
10542;2022;cv;opleiding;relevantie;5.6
10543;2022;cv;opleiding;relevantie;3.2
10544;2022;cv;opleiding;relevantie;3.8
10545;2022;cv;opleiding;relevantie;5.8
10546;2022;cv;opleiding;relevantie;3.8
10547;2022;cv;opleiding;relevantie;5.5
10548;2022;cv;opleiding;relevantie;6.4
10549;2022;cv;opleiding;relevantie;6.9
10550;2022;cv;opleiding;relevantie;1.0
10551;2022;cv;opleiding;relevantie;4.8
10552;2022;cv;opleiding;relevantie;6.3
10553;2022;cv;opleiding;relevantie;5.0
10554;2022;cv;opleiding;relevantie;5.2
10555;2022;cv;opleiding;relevantie;4.8
10556;2022;cv;opleiding;relevantie;6.6
10557;2022;cv;opleiding;relevantie;5.8
10558;2022;cv;opleiding;relevantie;5.7
10559;2022;cv;opleiding;relevantie;2.9
10560;2022;cv;opleiding;relevantie;4.2
10561;2022;cv;opleiding;relevantie;5.8
10562;2022;cv;opleiding;relevantie;7.7
10563;2022;cv;opleiding;relevantie;6.4
10564;2022;cv;opleiding;relevantie;4.9
10565;2022;cv;opleiding;relevantie;3.3
10566;2022;cv;opleiding;relevantie;4.4
10567;2022;cv;opleiding;relevantie;5.3
10568;2022;cv;opleiding;relevantie;5.5
10569;2022;cv;opleiding;relevantie;6.0
10570;2022;cv;opleiding;relevantie;4.5
10571;2022;cv;opleiding;relevantie;5.0
10572;2022;cv;opleiding;relevantie;6.2
10573;2022;cv;opleiding;relevantie;3.0
10574;2022;cv;opleiding;relevantie;6.1
10575;2022;cv;opleiding;relevantie;5.0
10576;2022;cv;opleiding;relevantie;2.7
10577;2022;cv;opleiding;relevantie;7.4
10578;2022;cv;opleiding;relevantie;1.1
10579;2022;cv;opleiding;relevantie;3.1
10580;2022;cv;opleiding;relevantie;1.7
10581;2022;cv;opleiding;relevantie;4.6
10582;2022;cv;opleiding;relevantie;4.6
10583;2022;cv;opleiding;relevantie;6.5
10584;2022;cv;opleiding;relevantie;4.4
10585;2022;cv;opleiding;relevantie;6.2
10586;2022;cv;opleiding;relevantie;3.7
10587;2022;cv;opleiding;relevantie;4.8
10588;2022;cv;opleiding;relevantie;3.7
10589;2022;cv;opleiding;relevantie;5.8
10590;2022;cv;opleiding;relevantie;8.7
10591;2022;cv;opleiding;relevantie;6.1
10592;2022;cv;opleiding;relevantie;4.6
10593;2022;cv;opleiding;relevantie;6.4
10594;2022;cv;opleiding;relevantie;3.8
10595;2022;cv;opleiding;relevantie;1.4
10596;2022;cv;opleiding;relevantie;6.1
10597;2022;cv;opleiding;relevantie;4.6
10598;2022;cv;opleiding;relevantie;5.0
10599;2022;cv;opleiding;relevantie;5.7
10600;2022;cv;opleiding;relevantie;4.2
10601;2022;cv;opleiding;relevantie;4.3
10602;2022;cv;opleiding;relevantie;5.2
10603;2022;cv;opleiding;relevantie;3.9
10604;2022;cv;opleiding;relevantie;2.6
10605;2022;cv;opleiding;relevantie;6.5
10606;2022;cv;opleiding;relevantie;5.1
10607;2022;cv;opleiding;relevantie;4.8
10608;2022;cv;opleiding;relevantie;2.6
10609;2022;cv;opleiding;relevantie;3.8
10610;2022;cv;opleiding;relevantie;4.4
10611;2022;cv;opleiding;relevantie;5.4
10612;2022;cv;opleiding;relevantie;2.5
10613;2022;cv;opleiding;relevantie;5.4
10614;2022;cv;opleiding;relevantie;6.7
10615;2022;cv;opleiding;relevantie;4.8
10616;2022;cv;opleiding;relevantie;5.0
10617;2022;cv;opleiding;relevantie;5.3
10618;2022;cv;opleiding;relevantie;8.1
10619;2022;cv;opleiding;relevantie;3.7
10620;2022;cv;opleiding;relevantie;8.8
10621;2022;cv;opleiding;relevantie;5.3
10622;2022;cv;opleiding;relevantie;6.0
10623;2022;cv;opleiding;relevantie;4.5
10624;2022;cv;opleiding;relevantie;6.0
10625;2022;cv;opleiding;relevantie;5.1
10626;2022;cv;opleiding;relevantie;1.8
10627;2022;cv;opleiding;relevantie;5.0
10628;2022;cv;opleiding;relevantie;6.2
10629;2022;cv;opleiding;relevantie;4.5
10630;2022;cv;opleiding;relevantie;6.5
10631;2022;cv;opleiding;relevantie;2.8
10632;2022;cv;opleiding;relevantie;6.0
10633;2022;cv;opleiding;relevantie;5.7
10634;2022;cv;opleiding;relevantie;6.0
10635;2022;cv;opleiding;relevantie;8.7
10636;2022;cv;opleiding;relevantie;3.1
10637;2022;cv;opleiding;relevantie;3.7
10638;2022;cv;opleiding;relevantie;3.9
10639;2022;cv;opleiding;relevantie;6.6
10640;2022;cv;opleiding;relevantie;4.5
10641;2022;cv;opleiding;relevantie;4.8
10642;2022;cv;opleiding;relevantie;3.7
10643;2022;cv;opleiding;relevantie;5.9
10644;2022;cv;opleiding;relevantie;2.0
10645;2022;cv;opleiding;relevantie;4.7
10646;2022;cv;opleiding;relevantie;5.5
10647;2022;cv;opleiding;relevantie;4.9
10648;2022;cv;opleiding;relevantie;3.4
10649;2022;cv;opleiding;relevantie;6.4
10650;2022;cv;opleiding;relevantie;4.4
10651;2022;cv;opleiding;relevantie;6.3
10652;2022;cv;opleiding;relevantie;5.9
10653;2022;cv;opleiding;relevantie;6.5
10654;2022;cv;opleiding;relevantie;6.4
10655;2022;cv;opleiding;relevantie;4.1
10656;2022;cv;opleiding;relevantie;7.1
10657;2022;cv;opleiding;relevantie;4.0
10658;2022;cv;opleiding;relevantie;6.7
10659;2022;cv;opleiding;relevantie;4.1
10660;2022;cv;opleiding;relevantie;2.6
10661;2022;cv;opleiding;relevantie;2.7
10662;2022;cv;opleiding;relevantie;5.6
10663;2022;cv;opleiding;relevantie;5.0
10664;2022;cv;opleiding;relevantie;6.9
10665;2022;cv;opleiding;relevantie;5.8
10666;2022;cv;opleiding;relevantie;4.1
10667;2022;cv;opleiding;relevantie;4.2
10668;2022;cv;opleiding;relevantie;5.3
10669;2022;cv;opleiding;relevantie;7.7
10670;2022;cv;opleiding;relevantie;6.1
10671;2022;cv;opleiding;relevantie;1.4
10672;2022;cv;opleiding;relevantie;5.9
10673;2022;cv;opleiding;relevantie;7.5
10674;2022;cv;opleiding;relevantie;4.6
10675;2022;cv;opleiding;relevantie;7.2
10676;2022;cv;opleiding;relevantie;3.2
10677;2022;cv;opleiding;relevantie;3.9
10678;2022;cv;opleiding;relevantie;2.6
10679;2022;cv;opleiding;relevantie;4.8
10680;2022;cv;opleiding;relevantie;5.4
10681;2022;cv;opleiding;relevantie;4.0
10682;2022;cv;opleiding;relevantie;3.2
10683;2022;cv;opleiding;relevantie;3.0
10684;2022;cv;opleiding;relevantie;5.8
10685;2022;cv;opleiding;relevantie;4.3
10686;2022;cv;opleiding;relevantie;4.6
10687;2022;cv;opleiding;relevantie;5.9
10688;2022;cv;opleiding;relevantie;5.2
10689;2022;cv;opleiding;relevantie;5.5
10690;2022;cv;opleiding;relevantie;4.7
10691;2022;cv;opleiding;relevantie;5.8
10692;2022;cv;opleiding;relevantie;4.7
10693;2022;cv;opleiding;relevantie;5.7
10694;2022;cv;opleiding;relevantie;6.4
10695;2022;cv;opleiding;relevantie;4.3
10696;2022;cv;opleiding;relevantie;3.7
10697;2022;cv;opleiding;relevantie;5.7
10698;2022;cv;opleiding;relevantie;5.4
10699;2022;cv;opleiding;relevantie;5.7
10700;2022;cv;opleiding;relevantie;6.7
10701;2022;cv;opleiding;relevantie;5.2
10702;2022;cv;opleiding;relevantie;4.9
10703;2022;cv;opleiding;relevantie;5.3
10704;2022;cv;opleiding;relevantie;1.5
10705;2022;cv;opleiding;relevantie;6.1
10706;2022;cv;opleiding;relevantie;1.8
10707;2022;cv;opleiding;relevantie;5.6
10708;2022;cv;opleiding;relevantie;6.0
10709;2022;cv;opleiding;relevantie;4.2
10710;2022;cv;opleiding;relevantie;5.4
10711;2022;cv;opleiding;relevantie;4.9
10712;2022;cv;opleiding;relevantie;4.0
10713;2022;cv;opleiding;relevantie;5.5
10714;2022;cv;opleiding;relevantie;4.4
10715;2022;cv;opleiding;relevantie;4.3
10716;2022;cv;opleiding;relevantie;6.0
10717;2022;cv;opleiding;relevantie;4.7
10718;2022;cv;opleiding;relevantie;4.0
10719;2022;cv;opleiding;relevantie;4.0
10720;2022;cv;opleiding;relevantie;5.3
10721;2022;cv;opleiding;relevantie;5.7
10722;2022;cv;opleiding;relevantie;4.9
10723;2022;cv;opleiding;relevantie;4.9
10724;2022;cv;opleiding;relevantie;5.6
10725;2022;cv;opleiding;relevantie;6.2
10726;2022;cv;opleiding;relevantie;7.0
10727;2022;cv;opleiding;relevantie;5.3
10728;2022;cv;opleiding;relevantie;6.8
10729;2022;cv;opleiding;relevantie;5.8
10730;2022;cv;opleiding;relevantie;4.7
10731;2022;cv;opleiding;relevantie;6.3
10732;2022;cv;opleiding;relevantie;7.3
10733;2022;cv;opleiding;relevantie;4.4
10734;2022;cv;opleiding;relevantie;4.6
10735;2022;cv;opleiding;relevantie;2.6
10736;2022;cv;opleiding;relevantie;4.3
10737;2022;cv;opleiding;relevantie;3.1
10738;2022;cv;opleiding;relevantie;6.5
10739;2022;cv;opleiding;relevantie;5.3
10740;2022;cv;opleiding;relevantie;5.5
10741;2022;cv;opleiding;relevantie;2.5
10742;2022;cv;opleiding;relevantie;6.4
10743;2022;cv;opleiding;relevantie;5.8
10744;2022;cv;opleiding;relevantie;4.8
10745;2022;cv;opleiding;relevantie;6.9
10746;2022;cv;opleiding;relevantie;4.6
10747;2022;cv;opleiding;relevantie;6.7
10748;2022;cv;opleiding;relevantie;4.2
10749;2022;cv;opleiding;relevantie;4.8
10750;2022;cv;opleiding;relevantie;5.6
10751;2022;cv;opleiding;relevantie;5.3
10752;2022;cv;opleiding;relevantie;3.7
10753;2022;cv;opleiding;relevantie;6.8
10754;2022;cv;opleiding;relevantie;6.2
10755;2022;cv;opleiding;relevantie;3.3
10756;2022;cv;opleiding;relevantie;2.6
10757;2022;cv;opleiding;relevantie;4.4
10758;2022;cv;opleiding;relevantie;4.1
10759;2022;cv;opleiding;relevantie;7.0
10760;2022;cv;opleiding;relevantie;4.8
10343;2022;cv;ervaring;relevantie;5.3
10344;2022;cv;ervaring;relevantie;4.0
10345;2022;cv;ervaring;relevantie;3.2
10346;2022;cv;ervaring;relevantie;3.7
10347;2022;cv;ervaring;relevantie;8.7
10348;2022;cv;ervaring;relevantie;4.0
10349;2022;cv;ervaring;relevantie;2.9
10350;2022;cv;ervaring;relevantie;3.2
10351;2022;cv;ervaring;relevantie;7.1
10352;2022;cv;ervaring;relevantie;5.0
10353;2022;cv;ervaring;relevantie;4.9
10354;2022;cv;ervaring;relevantie;4.5
10355;2022;cv;ervaring;relevantie;6.6
10356;2022;cv;ervaring;relevantie;5.4
